Year,Month,Day,HeatIndex
2018,10,24,28
2018,10,25,29
2018,10,26,28
2018,10,27,29
2018,10,28,30
2018,10,29,24
2018,10,30,23
2018,10,31,29
2018,11,1,30
2018,11,2,29
2018,11,3,29
2018,11,4,29
2018,11,5,26
2018,11,6,26
2018,11,7,26
2018,11,8,27
2018,11,9,24
2018,11,10,25
2018,11,11,25
2018,11,12,27
2018,11,13,28
2018,11,14,28
2018,11,15,27
2018,11,16,28
2018,11,17,29
2018,11,18,27
2018,11,19,27
2018,11,20,24
2018,11,21,23
2018,11,22,28
2018,11,23,26
2018,11,24,25
2018,11,25,23
2018,11,26,28
2018,11,27,25
2018,11,28,27
2018,11,29,28
2018,11,30,23
2018,12,1,25
2018,12,2,24
2018,12,3,27
2018,12,4,25
2018,12,5,26
2018,12,6,26
2018,12,7,26
2018,12,8,27
2018,12,9,25
2018,12,10,27
2018,12,11,26
2018,12,12,26
2018,12,13,23
2018,12,14,23
2018,12,15,25
2018,12,16,24
2018,12,17,25
2018,12,18,24
2018,12,19,24
2018,12,20,24
2018,12,21,25
2018,12,22,25
2018,12,23,23
2018,12,24,23
2018,12,25,25
2018,12,26,25
2018,12,27,25
2018,12,28,23
2018,12,29,22
2018,12,30,22
2018,12,31,22
2018,1,1,22
2018,1,2,22
2018,1,3,23
2018,1,4,23
2018,1,5,25
2018,1,6,25
2018,1,7,25
2018,1,8,26
2018,1,9,28
2018,1,10,26
2018,1,11,22
2018,1,12,21
2018,1,13,22
2018,1,14,22
2018,1,15,23
2018,1,16,24
2018,1,17,23
2018,1,18,27
2018,1,19,23
2018,1,20,25
2018,1,21,25
2018,1,22,25
2018,1,23,25
2018,1,24,23
2018,1,25,25
2018,1,26,26
2018,1,27,22
2018,1,28,22
2018,1,29,26
2018,1,30,24
2018,1,31,23
2018,2,1,29
2018,2,2,25
2018,2,3,23
2018,2,4,25
2018,2,5,24
2018,2,6,24
2018,2,7,23
2018,2,8,24
2018,2,9,26
2018,2,10,26
2018,2,11,27
2018,2,12,25
2018,2,13,21
2018,2,14,22
2018,2,15,28
2018,2,16,27
2018,2,17,30
2018,2,18,27
2018,2,19,26
2018,2,20,28
2018,2,21,28
2018,2,22,28
2018,2,23,25
2018,2,24,27
2018,2,25,25
2018,2,26,26
2018,2,27,24
2018,2,28,29
2018,3,1,28
2018,3,2,27
2018,3,3,29
2018,3,4,29
2018,3,5,29
2018,3,6,29
2018,3,7,27
2018,3,8,25
2018,3,9,23
2018,3,10,23
2018,3,11,22
2018,3,12,23
2018,3,13,25
2018,3,14,26
2018,3,15,29
2018,3,16,31
2018,3,17,29
2018,3,18,28
2018,3,19,28
2018,3,20,31
2018,3,21,30
2018,3,22,21
2018,3,23,22
2018,3,24,23
2018,3,25,25
2018,3,26,25
2018,3,27,25
2018,3,28,28
2018,3,29,28
2018,3,30,25
2018,3,31,23
2018,4,1,25
2018,4,2,27
2018,4,3,28
2018,4,4,25
2018,4,5,25
2018,4,6,29
2018,4,7,28
2018,4,8,24
2018,4,9,24
2018,4,10,31
2018,4,11,29
2018,4,12,29
2018,4,13,29
2018,4,14,29
2018,4,15,31
2018,4,16,30
2018,4,17,29
2018,4,18,28
2018,4,19,29
2018,4,20,29
2018,4,21,32
2018,4,22,30
2018,4,23,30
2018,4,24,31
2018,4,25,32
2018,4,26,31
2018,4,27,31
2018,4,28,31
2018,4,29,32
2018,4,30,32
2018,5,1,31
2018,5,2,32
2018,5,3,31
2018,5,4,30
2018,5,5,25
2018,5,6,31
2018,5,7,33
2018,5,8,33
2018,5,9,31
2018,5,10,31
2018,5,11,31
2018,5,12,33
2018,5,13,32
2018,5,14,33
2018,5,15,29
2018,5,16,30
2018,5,17,32
2018,5,18,33
2018,5,19,32
2018,5,20,32
2018,5,21,32
2018,5,22,32
2018,5,23,33
2018,5,24,31
2018,5,25,33
2018,5,26,34
2018,5,27,34
2018,5,28,34
2018,5,29,32
2018,5,30,29
2018,5,31,29
2018,6,1,33
2018,6,2,33
2018,6,3,30
2018,6,4,34
2018,6,5,36
2018,6,6,26
2018,6,7,29
2018,6,8,25
2018,6,9,24
2018,6,10,24
2018,6,11,23
2018,6,12,24
2018,6,13,24
2018,6,14,26
2018,6,15,28
2018,6,16,27
2018,6,17,25
2018,6,18,29
2018,6,19,31
2018,6,20,29
2018,6,21,26
2018,6,22,33
2018,6,23,31
2018,6,24,33
2018,6,25,27
2018,6,26,24
2018,6,27,31
2018,6,28,31
2018,6,29,29
2018,6,30,25
2019,1,1,23
2019,1,2,24
2019,1,3,24
2019,1,4,23
2019,1,5,25
2019,1,6,23
2019,1,7,22
2019,1,8,24
2019,1,9,23
2019,1,10,24
2019,1,11,24
2019,1,12,25
2019,1,13,23
2019,1,14,25
2019,1,15,25
2019,1,16,26
2019,1,17,24
2019,1,18,23
2019,1,19,25
2019,1,20,25
2019,1,21,24
2019,1,22,24
2019,1,23,23
2019,1,24,23
2019,1,25,23
2019,1,26,22
2019,1,27,20
2019,1,28,20
2019,1,29,22
2019,1,30,22
2019,1,31,24
2019,2,1,22
2019,2,2,22
2019,2,3,25
2019,2,4,24
2019,2,5,25
2019,2,6,24
2019,2,7,25
2019,2,8,26
2019,2,9,27
2019,2,10,24
2019,2,11,24
2019,2,12,23
2019,2,13,23
2019,2,14,24
2019,2,15,24
2019,2,16,25
2019,2,17,26
2019,2,18,24
2019,2,19,25
2019,2,20,24
2019,2,21,25
2019,2,22,26
2019,2,23,25
2019,2,24,26
2019,2,25,26
2019,2,26,25
2019,2,27,24
2019,2,28,25
2019,3,1,26
2019,3,2,25
2019,3,3,29
2019,3,4,28
2019,3,5,23
2019,3,6,28
2019,3,7,28
2019,3,8,27
2019,3,9,29
2019,3,10,29
2019,3,11,31
2019,3,12,31
2019,3,13,28
2019,3,14,30
2019,3,15,25
2019,3,16,27
2019,3,17,28
2019,3,18,27
2019,3,19,27
2019,3,20,27
2019,3,21,28
2019,3,22,28
2019,3,23,30
2019,3,24,26
2019,3,25,27
2019,3,26,28
2019,3,27,28
2019,3,28,26
2019,3,29,29
2019,3,30,30
2019,3,31,28
2019,4,1,28
2019,4,2,29
2019,4,3,29
2019,4,4,29
2019,4,5,30
2019,4,6,33
2019,4,7,33
2019,4,8,31
2019,4,9,29
2019,4,10,31
2019,4,11,29
2019,4,12,32
2019,4,13,33
2019,4,14,31
2019,4,15,31
2019,4,16,31
2019,4,17,34
2019,4,18,34
2019,4,19,32
2019,4,20,33
2019,4,21,34
2019,4,22,32
2019,4,23,29
2019,4,24,30
2019,4,25,31
2019,4,26,30
2019,4,27,31
2019,4,28,33
2019,4,29,31
2019,4,30,30
2019,5,1,36
2019,5,2,34
2019,5,3,34
2019,5,4,34
2019,5,5,35
2019,5,6,26
2019,5,7,29
2019,5,8,33
2019,5,9,33
2019,5,10,31
2019,5,11,34
2019,5,12,35
2019,5,13,33
2019,5,14,37
2019,5,15,35
2019,5,16,34
2019,5,17,32
2019,5,18,33
2019,5,19,35
2019,5,20,34
2019,5,21,33
2019,5,22,35
2019,5,23,33
2019,5,24,31
2019,5,25,30
2019,5,26,28
2019,5,27,31
2019,5,28,34
2019,5,29,30
2019,5,30,32
2019,5,31,30
2019,6,1,32
2019,6,2,32
2019,6,3,34
2019,6,4,32
2019,6,5,32
2019,6,6,31
2019,6,7,31
2019,6,8,34
2019,6,9,33
2019,6,10,35
2019,6,11,32
2019,6,12,30
2019,6,13,31
2019,6,14,29
2019,6,15,31
2019,6,16,34
2019,6,17,31
2019,6,18,32
2019,6,19,31
2019,6,20,35
2019,6,21,38
2019,6,22,38
2019,6,23,34
2019,6,24,30
2019,6,25,32
2019,6,26,30
2019,6,27,28
2019,6,28,29
2019,6,29,25
2019,6,30,28
2019,7,1,24
2019,7,2,25
2019,7,3,31
2019,7,4,33
2019,7,5,30
2019,7,6,31
2019,7,7,32
2019,7,8,31
2019,7,9,28
2019,7,10,31
2019,7,11,33
2019,7,12,33
2019,7,13,34
2019,7,14,31
2019,7,15,25
2019,7,16,24
2019,7,17,23
2019,7,18,24
2019,7,19,29
2019,7,20,32
2019,7,21,31
2019,7,22,31
2019,7,23,30
2019,7,24,31
2019,7,25,29
2019,7,26,29
2019,7,27,28
2019,7,28,27
2019,7,29,30
2019,7,30,28
2019,7,31,29
2019,8,1,28
2019,8,2,24
2019,8,3,23
2019,8,4,24
2019,8,5,25
2019,8,6,25
2019,8,7,24
2019,8,8,24
2019,8,9,24
2019,8,10,25
2019,8,11,25
2019,8,12,25
2019,8,13,25
2019,8,14,27
2019,8,15,26
2019,8,16,28
2019,8,17,29
2019,8,18,29
2019,8,19,29
2019,8,20,28
2019,8,21,27
2019,8,22,24
2019,8,23,24
2019,8,24,24
2019,8,25,26
2019,8,26,30
2019,8,27,24
2019,8,28,29
2019,8,29,29
2019,8,30,25
2019,8,31,29
2019,9,1,29
2019,9,2,28
2019,9,3,27
2019,9,4,26
2019,9,5,28
2019,9,6,26
2019,9,7,27
2019,9,8,28
2019,9,9,26
2019,9,10,25
2019,9,11,26
2019,9,12,23
2019,9,13,26
2019,9,14,32
2019,9,15,24
2019,9,16,23
2019,9,17,24
2019,9,18,25
2019,9,19,23
2019,9,20,23
2019,9,21,24
2019,9,22,28
2019,9,23,30
2019,9,24,28
2019,9,25,29
2019,9,26,30
2019,9,27,29
2019,9,28,34
2019,9,29,29
2019,9,30,25
2019,10,1,28
2019,10,2,28
2019,10,3,30
2019,10,4,30
2019,10,5,32
2019,10,6,30
2019,10,7,29
2019,10,8,27
2019,10,9,25
2019,10,10,29
2019,10,11,31
2019,10,12,31
2019,10,13,28
2019,10,14,28
2019,10,15,29
2019,10,16,28
2019,10,17,29
2019,10,18,29
2019,10,19,29
2019,10,20,26
2019,10,21,30
2019,10,22,29
2019,10,23,31
2019,10,24,29
2019,10,25,28
2019,10,26,25
2019,10,27,26
2019,10,28,26
2019,10,29,25
2019,10,30,26
2019,10,31,27
2019,11,1,26
2019,11,2,26
2019,11,3,27
2019,11,4,29
2019,11,5,32
2019,11,6,26
2019,11,7,29
2019,11,8,26
2019,11,9,32
2019,11,10,26
2019,11,11,27
2019,11,12,25
2019,11,13,24
2019,11,14,25
2019,11,15,30
2019,11,16,32
2019,11,17,28
2019,11,18,26
2019,11,19,30
2019,11,20,29
2019,11,21,26
2019,11,22,26
2019,11,23,29
2019,11,24,26
2019,11,25,24
2019,11,26,25
2019,11,27,27
2019,11,28,25
2019,11,29,24
2019,11,30,24
2019,12,1,25
2019,12,2,25
2019,12,3,23
2019,12,4,26
2019,12,5,26
2019,12,6,31
2019,12,7,30
2019,12,8,24
2019,12,9,23
2019,12,10,24
2019,12,11,24
2019,12,12,24
2019,12,13,25
2019,12,14,26
2019,12,15,25
2019,12,16,26
2019,12,17,26
2019,12,18,25
2019,12,19,25
2019,12,20,26
2019,12,21,28
2019,12,22,27
2019,12,23,25
2019,12,24,26
2019,12,25,24
2019,12,26,25
2019,12,27,28
2019,12,28,26
2019,12,29,25
2019,12,30,26
2019,12,31,24
2020,1,1,24
2020,1,2,24
2020,1,3,24
2020,1,4,24
2020,1,5,23
2020,1,6,24
2020,1,7,25
2020,1,8,25
2020,1,9,24
2020,1,10,25
2020,1,11,27
2020,1,12,27
2020,1,13,25
2020,1,14,24
2020,1,15,24
2020,1,16,27
2020,1,17,26
2020,1,18,26
2020,1,19,24
2020,1,20,23
2020,1,21,24
2020,1,22,24
2020,1,23,25
2020,1,24,24
2020,1,25,24
2020,1,26,29
2020,1,27,29
2020,1,28,29
2020,1,29,28
2020,1,30,25
2020,1,31,21
2020,2,1,22
2020,2,2,22
2020,2,3,20
2020,2,4,24
2020,2,5,24
2020,2,6,23
2020,2,7,24
2020,2,8,26
2020,2,9,22
2020,2,10,21
2020,2,11,23
2020,2,12,24
2020,2,13,23
2020,2,14,25
2020,2,15,26
2020,2,16,26
2020,2,17,24
2020,2,18,23
2020,2,19,23
2020,2,20,21
2020,2,21,24
2020,2,22,24
2020,2,23,23
2020,2,24,24
2020,2,25,24
2020,2,26,24
2020,2,27,24
2020,2,28,24
2020,2,29,26
2020,3,1,26
2020,3,2,25
2020,3,3,25
2020,3,4,24
2020,3,5,29
2020,3,6,26
2020,3,7,31
2020,3,8,31
2020,3,9,32
2020,3,10,33
2020,3,11,30
2020,3,12,26
2020,3,13,28
2020,3,14,29
2020,3,15,26
2020,3,16,22
2020,3,17,23
2020,3,18,27
2020,3,19,28
2020,3,20,29
2020,3,21,30
2020,3,22,30
2020,3,23,30
2020,3,24,29
2020,3,25,26
2020,3,26,28
2020,3,27,28
2020,3,28,29
2020,3,29,29
2020,3,30,29
2020,3,31,29
2020,4,1,30
2020,4,2,28
2020,4,3,29
2020,4,4,29
2020,4,5,28
2020,4,6,29
2020,4,7,32
2020,4,8,31
2020,4,9,30
2020,4,10,28
2020,4,11,27
2020,4,12,30
2020,4,13,25
2020,4,14,24
2020,4,15,29
2020,4,16,30
2020,4,17,29
2020,4,18,32
2020,4,19,31
2020,4,20,32
2020,4,21,32
2020,4,22,33
2020,4,23,31
2020,4,24,30
2020,4,25,30
2020,4,26,30
2020,4,27,31
2020,4,28,31
2020,4,29,29
2020,4,30,30
2020,5,1,31
2020,5,2,30
2020,5,3,26
2020,5,4,33
2020,5,5,33
2020,5,6,35
2020,5,7,37
2020,5,8,35
2020,5,9,34
2020,5,10,33
2020,5,11,33
2020,5,12,33
2020,5,13,36
2020,5,14,32
2020,5,15,24
2020,5,16,33
2020,5,17,33
2020,5,18,32
2020,5,19,33
2020,5,20,35
2020,5,21,34
2020,5,22,34
2020,5,23,32
2020,5,24,31
2020,5,25,33
2020,5,26,32
2020,5,27,32
2020,5,28,32
2020,5,29,33
2020,5,30,32
2020,5,31,30
2020,6,1,31
2020,6,2,32
2020,6,3,32
2020,6,4,34
2020,6,5,34
2020,6,6,33
2020,6,7,34
2020,6,8,32
2020,6,9,33
2020,6,10,29
2020,6,11,28
2020,6,12,29
2020,6,13,30
2020,6,14,32
2020,6,15,30
2020,6,16,31
2020,6,17,31
2020,6,18,32
2020,6,19,26
2020,6,20,30
2020,6,21,31
2020,6,22,33
2020,6,23,36
2020,6,24,34
2020,6,25,32
2020,6,26,28
2020,6,27,28
2020,6,28,29
2020,6,29,29
2020,6,30,30
2020,7,1,32
2020,7,2,33
2020,7,3,30
2020,7,4,31
2020,7,5,31
2020,7,6,32
2020,7,7,31
2020,7,8,32
2020,7,9,32
2020,7,10,33
2020,7,11,34
2020,7,12,32
2020,7,13,24
2020,7,14,32
2020,7,15,34
2020,7,16,31
2020,7,17,33
2020,7,18,32
2020,7,19,29
2020,7,20,30
2020,7,21,32
2020,7,22,30
2020,7,23,33
2020,7,24,29
2020,7,25,33
2020,7,26,32
2020,7,27,34
2020,7,28,30
2020,7,29,24
2020,7,30,29
2020,7,31,30
2020,8,1,27
2020,8,2,26
2020,8,3,33
2020,8,4,32
2020,8,5,29
2020,8,6,26
2020,8,7,28
2020,8,8,25
2020,8,9,25
2020,8,10,30
2020,8,11,31
2020,8,12,25
2020,8,13,30
2020,8,14,30
2020,8,15,29
2020,8,16,30
2020,8,17,30
2020,8,18,33
2020,8,19,28
2020,8,20,27
2020,8,21,28
2020,8,22,33
2020,8,23,30
2020,8,24,30
2020,8,25,30
2020,8,26,31
2020,8,27,31
2020,8,28,28
2020,8,29,28
2020,8,30,25
2020,8,31,29
2020,9,1,29
2020,9,2,31
2020,9,3,33
2020,9,4,36
2020,9,5,33
2020,9,6,30
2020,9,7,34
2020,9,8,32
2020,9,9,33
2020,9,10,34
2020,9,11,32
2020,9,12,25
2020,9,13,31
2020,9,14,33
2020,9,15,26
2020,9,16,25
2020,9,17,24
2020,9,18,26
2020,9,19,31
2020,9,20,32
2020,9,21,31
2020,9,22,32
2020,9,23,32
2020,9,24,31
2020,9,25,28
2020,9,26,31
2020,9,27,34
2020,9,28,35
2020,9,29,30
2020,9,30,31
2020,10,1,31
2020,10,2,30
2020,10,3,31
2020,10,4,31
2020,10,5,29
2020,10,6,29
2020,10,7,27
2020,10,8,24
2020,10,9,26
2020,10,10,29
2020,10,11,24
2020,10,12,28
2020,10,13,29
2020,10,14,24
2020,10,15,26
2020,10,16,30
2020,10,17,27
2020,10,18,24
2020,10,19,25
2020,10,20,23
2020,10,21,26
2020,10,22,31
2020,10,23,32
2020,10,24,28
2020,10,25,28
2020,10,26,23
2020,10,27,26
2020,10,28,29
2020,10,29,29
2020,10,30,27
2020,10,31,28
2020,11,1,22
2020,11,2,27
2020,11,3,31
2020,11,4,25
2020,11,5,29
2020,11,6,30
2020,11,7,27
2020,11,8,26
2020,11,9,27
2020,11,10,25
2020,11,11,23
2020,11,12,23
2020,11,13,28
2020,11,14,26
2020,11,15,28
2020,11,16,27
2020,11,17,26
2020,11,18,27
2020,11,19,28
2020,11,20,29
2020,11,21,28
2020,11,22,25
2020,11,23,25
2020,11,24,24
2020,11,25,25
2020,11,26,25
2020,11,27,24
2020,11,28,25
2020,11,29,23
2020,11,30,23
2020,12,1,25
2020,12,2,28
2020,12,3,29
2020,12,4,23
2020,12,5,26
2020,12,6,26
2020,12,7,24
2020,12,8,26
2020,12,9,27
2020,12,10,24
2020,12,11,29
2020,12,12,30
2020,12,13,25
2020,12,14,27
2020,12,15,25
2020,12,16,26
2020,12,17,23
2020,12,18,25
2020,12,19,23
2020,12,20,24
2020,12,21,25
2020,12,22,25
2020,12,23,26
2020,12,24,28
2020,12,25,26
2020,12,26,24
2020,12,27,23
2020,12,28,26
2020,12,29,29
2020,12,30,29
2020,12,31,21
2021,1,1,21
2021,1,2,23
2021,1,3,23
2021,1,4,25
2021,1,5,25
2021,1,6,26
2021,1,7,25
2021,1,8,24
2021,1,9,23
2021,1,10,21
2021,1,11,22
2021,1,12,22
2021,1,13,23
2021,1,14,25
2021,1,15,24
2021,1,16,23
2021,1,17,23
2021,1,18,23
2021,1,19,22
2021,1,20,24
2021,1,21,26
2021,1,22,27
2021,1,23,28
2021,1,24,27
2021,1,25,26
2021,1,26,25
2021,1,27,23
2021,1,28,24
2021,1,29,22
2021,1,30,21
2021,1,31,22
2021,2,1,23
2021,2,2,24
2021,2,3,24
2021,2,4,24
2021,2,5,23
2021,2,6,25
2021,2,7,26
2021,2,8,24
2021,2,9,22
2021,2,10,23
2021,2,11,26
2021,2,12,30
2021,2,13,24
2021,2,14,24
2021,2,15,23
2021,2,16,23
2021,2,17,25
2021,2,18,23
2021,2,19,21
2021,2,20,22
2021,2,21,22
2021,2,22,23
2021,2,23,25
2021,2,24,28
2021,2,25,26
2021,2,26,30
2021,2,27,31
2021,2,28,25
2021,3,1,29
2021,3,2,29
2021,3,3,25
2021,3,4,23
2021,3,5,27
2021,3,6,28
2021,3,7,26
2021,3,8,26
2021,3,9,24
2021,3,10,25
2021,3,11,26
2021,3,12,23
2021,3,13,24
2021,3,14,23
2021,3,15,24
2021,3,16,30
2021,3,17,30
2021,3,18,31
2021,3,19,29
2021,3,20,32
2021,3,21,28
2021,3,22,28
2021,3,23,25
2021,3,24,25
2021,3,25,29
2021,3,26,26
2021,3,27,31
2021,3,28,31
2021,3,29,30
2021,3,30,31
2021,3,31,30
2021,4,1,29
2021,4,2,28
2021,4,3,29
2021,4,4,30
2021,4,5,28
2021,4,6,28
2021,4,7,24
2021,4,8,25
2021,4,9,28
2021,4,10,28
2021,4,11,28
2021,4,12,27
2021,4,13,29
2021,4,14,31
2021,4,15,27
2021,4,16,29
2021,4,17,29
2021,4,18,29
2021,4,19,31
2021,4,20,29
2021,4,21,28
2021,4,22,32
2021,4,23,31
2021,4,24,29
2021,4,25,29
2021,4,26,24
2021,4,27,25
2021,4,28,27
2021,4,29,31
2021,4,30,33
2021,5,1,32
2021,5,2,30
2021,5,3,29
2021,5,4,26
2021,5,5,31
2021,5,6,29
2021,5,7,29
2021,5,8,31
2021,5,9,31
2021,5,10,30
2021,5,11,30
2021,5,12,31
2021,5,13,30
2021,5,14,31
2021,5,15,31
2021,5,16,31
2021,5,17,32
2021,5,18,28
2021,5,19,30
2021,5,20,32
2021,5,21,34
2021,5,22,33
2021,5,23,34
2021,5,24,32
2021,5,25,32
2021,5,26,33
2021,5,27,33
2021,5,28,34
2021,5,29,35
2021,5,30,35
2021,5,31,34
2021,6,1,34
2021,6,2,25
2021,6,3,29
2021,6,4,31
2021,6,5,32
2021,6,6,29
2021,6,7,32
2021,6,8,29
2021,6,9,29
2021,6,10,30
2021,6,11,27
2021,6,12,28
2021,6,13,29
2021,6,14,30
2021,6,15,30
2021,6,16,31
2021,6,17,35
2021,6,18,32
2021,6,19,31
2021,6,20,28
2021,6,21,25
2021,6,22,28
2021,6,23,30
2021,6,24,30
2021,6,25,28
2021,6,26,31
2021,6,27,31
2021,6,28,31
2021,6,29,32
2021,6,30,34
2021,7,1,32
2021,7,2,31
2021,7,3,26
2021,7,4,29
2021,7,5,31
2021,7,6,30
2021,7,7,31
2021,7,8,26
2021,7,9,28
2021,7,10,26
2021,7,11,28
2021,7,12,28
2021,7,13,31
2021,7,14,32
2021,7,15,34
2021,7,16,33
2021,7,17,32
2021,7,18,28
2021,7,19,25
2021,7,20,25
2021,7,21,24
2021,7,22,24
2021,7,23,24
2021,7,24,23
2021,7,25,24
2021,7,26,25
2021,7,27,25
2021,7,28,25
2021,7,29,24
2021,7,30,29
2021,7,31,25
2021,8,1,26
2021,8,2,26
2021,8,3,25
2021,8,4,26
2021,8,5,29
2021,8,6,27
2021,8,7,27
2021,8,8,30
2021,8,9,29
2021,8,10,26
2021,8,11,25
2021,8,12,30
2021,8,13,29
2021,8,14,30
2021,8,15,27
2021,8,16,32
2021,8,17,30
2021,8,18,32
2021,8,19,32
2021,8,20,29
2021,8,21,27
2021,8,22,31
2021,8,23,31
2021,8,24,27
2021,8,25,28
2021,8,26,23
2021,8,27,26
2021,8,28,30
2021,8,29,28
2021,8,30,30
2021,8,31,26
2021,9,1,26
2021,9,2,28
2021,9,3,28
2021,9,4,31
2021,9,5,31
2021,9,6,30
2021,9,7,24
2021,9,8,23
2021,9,9,31
2021,9,10,26
2021,9,11,24
2021,9,12,28
2021,9,13,30
2021,9,14,32
2021,9,15,31
2021,9,16,31
2021,9,17,28
2021,9,18,32
2021,9,19,24
2021,9,20,26
2021,9,21,27
2021,9,22,27
2021,9,23,30
2021,9,24,28
2021,9,25,28
2021,9,26,30
2021,9,27,26
2021,9,28,31
2021,9,29,27
2021,9,30,29
2021,10,1,30
2021,10,2,31
2021,10,3,29
2021,10,4,26
2021,10,5,24
2021,10,6,26
2021,10,7,29
2021,10,8,29
2021,10,9,31
2021,10,10,28
2021,10,11,26
2021,10,12,25
2021,10,13,27
2021,10,14,26
2021,10,15,28
2021,10,16,28
2021,10,17,27
2021,10,18,23
2021,10,19,29
2021,10,20,28
2021,10,21,27
2021,10,22,28
2021,10,23,27
2021,10,24,23
2021,10,25,23
2021,10,26,28
2021,10,27,27
2021,10,28,23
2021,10,29,26
2021,10,30,26
2021,10,31,26
2021,11,1,25
2021,11,2,25
2021,11,3,26
2021,11,4,26
2021,11,5,26
2021,11,6,31
2021,11,7,27
2021,11,8,26
2021,11,9,26
2021,11,10,27
2021,11,11,28
2021,11,12,26
2021,11,13,27
2021,11,14,26
2021,11,15,26
2021,11,16,27
2021,11,17,28
2021,11,18,26
2021,11,19,27
2021,11,20,25
2021,11,21,30
2021,11,22,30
2021,11,23,25
2021,11,24,25
2021,11,25,25
2021,11,26,25
2021,11,27,25
2021,11,28,23
2021,11,29,29
2021,11,30,30
2021,12,1,24
2021,12,2,23
2021,12,3,23
2021,12,4,22
2021,12,5,22
2021,12,6,22
2021,12,7,22
2021,12,8,23
2021,12,9,23
2021,12,10,24
2021,12,11,23
2021,12,12,24
2021,12,13,23
2021,12,14,23
2021,12,15,23
2021,12,16,23
2021,12,17,25
2021,12,18,26
2021,12,19,24
2021,12,20,25
2021,12,21,29
2021,12,22,26
2021,12,23,28
2021,12,24,25
2021,12,25,25
2021,12,26,23
2021,12,27,21
2021,12,28,22
2021,12,29,23
2021,12,30,23
2021,12,31,22
2022,1,1,22
2022,1,2,21
2022,1,3,22
2022,1,4,24
2022,1,5,24
2022,1,6,23
2022,1,7,25
2022,1,8,25
2022,1,9,26
2022,1,10,27
2022,1,11,26
2022,1,12,24
2022,1,13,22
2022,1,14,22
2022,1,15,21
2022,1,16,23
2022,1,17,23
2022,1,18,22
2022,1,19,24
2022,1,20,22
2022,1,21,23
2022,1,22,26
2022,1,23,24
2022,1,24,25
2022,1,25,24
2022,1,26,24
2022,1,27,25
2022,1,28,27
2022,1,29,30
2022,1,30,26
2022,1,31,24
2022,2,1,23
2022,2,2,23
2022,2,3,23
2022,2,4,24
2022,2,5,23
2022,2,6,24
2022,2,7,23
2022,2,8,25
2022,2,9,26
2022,2,10,25
2022,2,11,24
2022,2,12,25
2022,2,13,25
2022,2,14,26
2022,2,15,26
2022,2,16,24
2022,2,17,23
2022,2,18,26
2022,2,19,27
2022,2,20,26
2022,2,21,24
2022,2,22,22
2022,2,23,24
2022,2,24,26
2022,2,25,25
2022,2,26,24
2022,2,27,24
2022,2,28,25
2022,3,1,26
2022,3,2,25
2022,3,3,25
2022,3,4,26
2022,3,5,28
2022,3,6,28
2022,3,7,29
2022,3,8,27
2022,3,9,25
2022,3,10,25
2022,3,11,28
2022,3,12,31
2022,3,13,25
2022,3,14,30
2022,3,15,30
2022,3,16,31
2022,3,17,31
2022,3,18,36
2022,3,19,31
2022,3,20,30
2022,3,21,29
2022,3,22,31
2022,3,23,33
2022,3,24,35
2022,3,25,29
2022,3,26,30
2022,3,27,28
2022,3,28,29
2022,3,29,25
2022,3,30,28
2022,3,31,29
2022,4,1,29
2022,4,2,27
2022,4,3,28
2022,4,4,27
2022,4,5,23
2022,4,6,25
2022,4,7,26
2022,4,8,23
2022,4,9,27
2022,4,10,25
2022,4,11,28
2022,4,12,27
2022,4,13,28
2022,4,14,30
2022,4,15,32
2022,4,16,31
2022,4,17,23
2022,4,18,28
2022,4,19,25
2022,4,20,25
2022,4,21,32
2022,4,22,30
2022,4,23,30
2022,4,24,31
2022,4,25,28
2022,4,26,30
2022,4,27,29
2022,4,28,30
2022,4,29,30
2022,4,30,31
2022,5,1,30
2022,5,2,28
2022,5,3,29
2022,5,4,30
2022,5,5,29
2022,5,6,30
2022,5,7,31
2022,5,8,30
2022,5,9,29
2022,5,10,30
2022,5,11,31
2022,5,12,32
2022,5,13,34
2022,5,14,33
2022,5,15,31
2022,5,16,28
2022,5,17,34
2022,5,18,30
2022,5,19,28
2022,5,20,31
2022,5,21,30
2022,5,22,30
2022,5,23,29
2022,5,24,32
2022,5,25,31
2022,5,26,34
2022,5,27,33
2022,5,28,26
2022,5,29,33
2022,5,30,32
2022,5,31,28
2022,6,1,26
2022,6,2,32
2022,6,3,32
2022,6,4,35
2022,6,5,33
2022,6,6,34
2022,6,7,35
2022,6,8,33
2022,6,9,31
2022,6,10,30
2022,6,11,34
2022,6,12,31
2022,6,13,32
2022,6,14,33
2022,6,15,32
2022,6,16,33
2022,6,17,33
2022,6,18,31
2022,6,19,33
2022,6,20,32
2022,6,21,27
2022,6,22,30
2022,6,23,27
2022,6,24,28
2022,6,25,28
2022,6,26,28
2022,6,27,28
2022,6,28,26
2022,6,29,28
2022,6,30,31
2022,7,1,30
2022,7,2,30
2022,7,3,32
2022,7,4,33
2022,7,5,29
2022,7,6,31
2022,7,7,29
2022,7,8,28
2022,7,9,30
2022,7,10,31
2022,7,11,29
2022,7,12,27
2022,7,13,27
2022,7,14,34
2022,7,15,34
2022,7,16,31
2022,7,17,32
2022,7,18,29
2022,7,19,29
2022,7,20,29
2022,7,21,25
2022,7,22,31
2022,7,23,32
2022,7,24,34
2022,7,25,32
2022,7,26,31
