Year,Month,Day,HeatIndex
2018,10,22,37
2018,10,23,36
2018,10,24,36
2018,10,25,39
2018,10,26,38
2018,10,27,36
2018,10,28,30
2018,10,29,29
2018,10,30,32
2018,10,31,34
2018,11,1,35
2018,11,2,37
2018,11,3,35
2018,11,4,38
2018,11,5,37
2018,11,6,36
2018,11,7,38
2018,11,8,37
2018,11,9,34
2018,11,10,35
2018,11,11,34
2018,11,12,34
2018,11,13,34
2018,11,14,38
2018,11,15,39
2018,11,16,38
2018,11,17,36
2018,11,18,38
2018,11,19,37
2018,11,20,35
2018,11,21,36
2018,11,22,39
2018,11,23,35
2018,11,24,37
2018,11,25,35
2018,11,26,35
2018,11,27,35
2018,11,28,36
2018,11,29,35
2018,11,30,35
2018,12,1,35
2018,12,2,33
2018,12,3,33
2018,12,4,37
2018,12,5,38
2018,12,6,39
2018,12,7,39
2018,12,8,36
2018,12,9,35
2018,12,10,34
2018,12,11,36
2018,12,12,36
2018,12,13,35
2018,12,14,35
2018,12,15,35
2018,12,16,35
2018,12,17,37
2018,12,18,32
2018,12,19,34
2018,12,20,34
2018,12,21,36
2018,12,22,40
2018,12,23,34
2018,12,24,39
2018,12,25,38
2018,12,26,37
2018,12,27,33
2018,12,28,30
2018,12,29,26
2018,12,30,29
2018,12,31,32
2018,1,1,32
2018,1,2,36
2018,1,3,33
2018,1,4,33
2018,1,5,34
2018,1,6,36
2018,1,7,36
2018,1,8,35
2018,1,9,34
2018,1,10,30
2018,1,11,29
2018,1,12,27
2018,1,13,27
2018,1,14,32
2018,1,15,34
2018,1,16,33
2018,1,17,31
2018,1,18,33
2018,1,19,36
2018,1,20,34
2018,1,21,33
2018,1,22,35
2018,1,23,34
2018,1,24,33
2018,1,25,37
2018,1,26,38
2018,1,27,36
2018,1,28,36
2018,1,29,29
2018,1,30,32
2018,1,31,33
2018,2,1,30
2018,2,2,31
2018,2,3,26
2018,2,4,25
2018,2,5,24
2018,2,6,26
2018,2,7,28
2018,2,8,27
2018,2,9,30
2018,2,10,31
2018,2,11,32
2018,2,12,32
2018,2,13,31
2018,2,14,32
2018,2,15,33
2018,2,16,35
2018,2,17,38
2018,2,18,35
2018,2,19,35
2018,2,20,35
2018,2,21,36
2018,2,22,36
2018,2,23,37
2018,2,24,34
2018,2,25,33
2018,2,26,36
2018,2,27,34
2018,2,28,44
2018,3,1,38
2018,3,2,37
2018,3,3,37
2018,3,4,39
2018,3,5,37
2018,3,6,37
2018,3,7,38
2018,3,8,35
2018,3,9,30
2018,3,10,30
2018,3,11,32
2018,3,12,30
2018,3,13,32
2018,3,14,32
2018,3,15,34
2018,3,16,33
2018,3,17,37
2018,3,18,35
2018,3,19,36
2018,3,20,34
2018,3,21,31
2018,3,22,32
2018,3,23,32
2018,3,24,31
2018,3,25,31
2018,3,26,31
2018,3,27,32
2018,3,28,33
2018,3,29,32
2018,3,30,36
2018,3,31,32
2018,4,1,33
2018,4,2,32
2018,4,3,34
2018,4,4,35
2018,4,5,36
2018,4,6,36
2018,4,7,30
2018,4,8,34
2018,4,9,37
2018,4,10,38
2018,4,11,39
2018,4,12,38
2018,4,13,40
2018,4,14,40
2018,4,15,40
2018,4,16,37
2018,4,17,39
2018,4,18,38
2018,4,19,39
2018,4,20,39
2018,4,21,39
2018,4,22,42
2018,4,23,40
2018,4,24,40
2018,4,25,41
2018,4,26,39
2018,4,27,39
2018,4,28,39
2018,4,29,45
2018,4,30,41
2018,5,1,41
2018,5,2,43
2018,5,3,41
2018,5,4,41
2018,5,5,41
2018,5,6,43
2018,5,7,41
2018,5,8,42
2018,5,9,41
2018,5,10,41
2018,5,11,39
2018,5,12,43
2018,5,13,43
2018,5,14,42
2018,5,15,44
2018,5,16,46
2018,5,17,43
2018,5,18,43
2018,5,19,44
2018,5,20,44
2018,5,21,44
2018,5,22,43
2018,5,23,44
2018,5,24,46
2018,5,25,42
2018,5,26,43
2018,5,27,42
2018,5,28,42
2018,5,29,43
2018,5,30,44
2018,5,31,45
2018,6,1,45
2018,6,2,47
2018,6,3,39
2018,6,4,43
2018,6,5,44
2018,6,6,43
2018,6,7,41
2018,6,8,40
2018,6,9,35
2018,6,10,32
2018,6,11,29
2018,6,12,32
2018,6,13,29
2018,6,14,29
2018,6,15,34
2018,6,16,39
2018,6,17,37
2018,6,18,38
2018,6,19,37
2018,6,20,40
2018,6,21,36
2018,6,22,40
2018,6,23,39
2018,6,24,38
2018,6,25,37
2018,6,26,36
2018,6,27,36
2018,6,28,39
2018,6,29,38
2018,6,30,32
2019,1,1,32
2019,1,2,35
2019,1,3,37
2019,1,4,36
2019,1,5,34
2019,1,6,33
2019,1,7,32
2019,1,8,32
2019,1,9,35
2019,1,10,35
2019,1,11,34
2019,1,12,33
2019,1,13,33
2019,1,14,33
2019,1,15,32
2019,1,16,34
2019,1,17,32
2019,1,18,31
2019,1,19,33
2019,1,20,36
2019,1,21,34
2019,1,22,28
2019,1,23,33
2019,1,24,32
2019,1,25,32
2019,1,26,31
2019,1,27,30
2019,1,28,30
2019,1,29,29
2019,1,30,31
2019,1,31,32
2019,2,1,33
2019,2,2,30
2019,2,3,32
2019,2,4,32
2019,2,5,33
2019,2,6,33
2019,2,7,31
2019,2,8,32
2019,2,9,33
2019,2,10,32
2019,2,11,35
2019,2,12,32
2019,2,13,34
2019,2,14,33
2019,2,15,32
2019,2,16,32
2019,2,17,32
2019,2,18,33
2019,2,19,35
2019,2,20,34
2019,2,21,32
2019,2,22,33
2019,2,23,30
2019,2,24,32
2019,2,25,31
2019,2,26,35
2019,2,27,33
2019,2,28,33
2019,3,1,34
2019,3,2,35
2019,3,3,33
2019,3,4,33
2019,3,5,36
2019,3,6,33
2019,3,7,35
2019,3,8,34
2019,3,9,34
2019,3,10,34
2019,3,11,33
2019,3,12,33
2019,3,13,35
2019,3,14,33
2019,3,15,36
2019,3,16,38
2019,3,17,38
2019,3,18,40
2019,3,19,34
2019,3,20,37
2019,3,21,35
2019,3,22,37
2019,3,23,37
2019,3,24,35
2019,3,25,34
2019,3,26,36
2019,3,27,35
2019,3,28,36
2019,3,29,35
2019,3,30,37
2019,3,31,37
2019,4,1,38
2019,4,2,35
2019,4,3,36
2019,4,4,36
2019,4,5,37
2019,4,6,36
2019,4,7,37
2019,4,8,44
2019,4,9,40
2019,4,10,39
2019,4,11,38
2019,4,12,41
2019,4,13,41
2019,4,14,41
2019,4,15,43
2019,4,16,41
2019,4,17,39
2019,4,18,38
2019,4,19,40
2019,4,20,40
2019,4,21,40
2019,4,22,43
2019,4,23,41
2019,4,24,41
2019,4,25,41
2019,4,26,40
2019,4,27,40
2019,4,28,39
2019,4,29,42
2019,4,30,41
2019,5,1,40
2019,5,2,40
2019,5,3,39
2019,5,4,37
2019,5,5,39
2019,5,6,34
2019,5,7,35
2019,5,8,38
2019,5,9,40
2019,5,10,37
2019,5,11,40
2019,5,12,39
2019,5,13,40
2019,5,14,42
2019,5,15,40
2019,5,16,42
2019,5,17,43
2019,5,18,41
2019,5,19,42
2019,5,20,42
2019,5,21,41
2019,5,22,42
2019,5,23,41
2019,5,24,41
2019,5,25,41
2019,5,26,40
2019,5,27,39
2019,5,28,40
2019,5,29,38
2019,5,30,40
2019,5,31,42
2019,6,1,42
2019,6,2,39
2019,6,3,42
2019,6,4,44
2019,6,5,44
2019,6,6,43
2019,6,7,43
2019,6,8,42
2019,6,9,43
2019,6,10,43
2019,6,11,42
2019,6,12,41
2019,6,13,33
2019,6,14,32
2019,6,15,35
2019,6,16,41
2019,6,17,41
2019,6,18,43
2019,6,19,43
2019,6,20,41
2019,6,21,42
2019,6,22,44
2019,6,23,44
2019,6,24,41
2019,6,25,37
2019,6,26,41
2019,6,27,38
2019,6,28,37
2019,6,29,35
2019,6,30,39
2019,7,1,37
2019,7,2,38
2019,7,3,39
2019,7,4,40
2019,7,5,39
2019,7,6,39
2019,7,7,40
2019,7,8,40
2019,7,9,40
2019,7,10,37
2019,7,11,41
2019,7,12,40
2019,7,13,40
2019,7,14,40
2019,7,15,39
2019,7,16,34
2019,7,17,36
2019,7,18,33
2019,7,19,38
2019,7,20,40
2019,7,21,38
2019,7,22,40
2019,7,23,39
2019,7,24,38
2019,7,25,40
2019,7,26,39
2019,7,27,38
2019,7,28,36
2019,7,29,35
2019,7,30,34
2019,7,31,37
2019,8,1,37
2019,8,2,32
2019,8,3,38
2019,8,4,37
2019,8,5,37
2019,8,6,37
2019,8,7,37
2019,8,8,37
2019,8,9,31
2019,8,10,34
2019,8,11,36
2019,8,12,37
2019,8,13,38
2019,8,14,39
2019,8,15,41
2019,8,16,39
2019,8,17,39
2019,8,18,40
2019,8,19,39
2019,8,20,39
2019,8,21,39
2019,8,22,35
2019,8,23,36
2019,8,24,30
2019,8,25,40
2019,8,26,40
2019,8,27,33
2019,8,28,38
2019,8,29,38
2019,8,30,37
2019,8,31,27
2019,9,1,35
2019,9,2,36
2019,9,3,35
2019,9,4,33
2019,9,5,33
2019,9,6,33
2019,9,7,34
2019,9,8,35
2019,9,9,33
2019,9,10,32
2019,9,11,35
2019,9,12,37
2019,9,13,40
2019,9,14,37
2019,9,15,37
2019,9,16,37
2019,9,17,36
2019,9,18,34
2019,9,19,26
2019,9,20,31
2019,9,21,32
2019,9,22,32
2019,9,23,36
2019,9,24,39
2019,9,25,39
2019,9,26,40
2019,9,27,40
2019,9,28,39
2019,9,29,38
2019,9,30,31
2019,10,1,36
2019,10,2,37
2019,10,3,37
2019,10,4,37
2019,10,5,35
2019,10,6,37
2019,10,7,39
2019,10,8,39
2019,10,9,39
2019,10,10,37
2019,10,11,34
2019,10,12,35
2019,10,13,37
2019,10,14,36
2019,10,15,36
2019,10,16,33
2019,10,17,37
2019,10,18,36
2019,10,19,37
2019,10,20,38
2019,10,21,37
2019,10,22,37
2019,10,23,37
2019,10,24,38
2019,10,25,38
2019,10,26,38
2019,10,27,38
2019,10,28,41
2019,10,29,37
2019,10,30,39
2019,10,31,40
2019,11,1,37
2019,11,2,37
2019,11,3,37
2019,11,4,36
2019,11,5,32
2019,11,6,35
2019,11,7,32
2019,11,8,31
2019,11,9,32
2019,11,10,32
2019,11,11,34
2019,11,12,36
2019,11,13,32
2019,11,14,30
2019,11,15,33
2019,11,16,35
2019,11,17,38
2019,11,18,34
2019,11,19,29
2019,11,20,27
2019,11,21,30
2019,11,22,34
2019,11,23,34
2019,11,24,36
2019,11,25,36
2019,11,26,35
2019,11,27,34
2019,11,28,31
2019,11,29,30
2019,11,30,31
2019,12,1,32
2019,12,2,30
2019,12,3,28
2019,12,4,32
2019,12,5,27
2019,12,6,26
2019,12,7,26
2019,12,8,28
2019,12,9,31
2019,12,10,30
2019,12,11,29
2019,12,12,34
2019,12,13,36
2019,12,14,36
2019,12,15,37
2019,12,16,37
2019,12,17,36
2019,12,18,34
2019,12,19,35
2019,12,20,34
2019,12,21,34
2019,12,22,34
2019,12,23,35
2019,12,24,34
2019,12,25,34
2019,12,26,37
2019,12,27,33
2019,12,28,36
2019,12,29,36
2019,12,30,34
2019,12,31,34
2020,1,1,35
2020,1,2,35
2020,1,3,31
2020,1,4,33
2020,1,5,32
2020,1,6,32
2020,1,7,32
2020,1,8,35
2020,1,9,37
2020,1,10,35
2020,1,11,35
2020,1,12,29
2020,1,13,29
2020,1,14,32
2020,1,15,34
2020,1,16,32
2020,1,17,30
2020,1,18,33
2020,1,19,33
2020,1,20,32
2020,1,21,31
2020,1,22,31
2020,1,23,31
2020,1,24,33
2020,1,25,33
2020,1,26,33
2020,1,27,30
2020,1,28,30
2020,1,29,29
2020,1,30,27
2020,1,31,29
2020,2,1,29
2020,2,2,31
2020,2,3,30
2020,2,4,29
2020,2,5,32
2020,2,6,35
2020,2,7,34
2020,2,8,34
2020,2,9,32
2020,2,10,30
2020,2,11,30
2020,2,12,31
2020,2,13,32
2020,2,14,33
2020,2,15,33
2020,2,16,34
2020,2,17,32
2020,2,18,29
2020,2,19,30
2020,2,20,30
2020,2,21,33
2020,2,22,32
2020,2,23,33
2020,2,24,35
2020,2,25,35
2020,2,26,34
2020,2,27,35
2020,2,28,32
2020,2,29,33
2020,3,1,32
2020,3,2,36
2020,3,3,32
2020,3,4,33
2020,3,5,35
2020,3,6,36
2020,3,7,36
2020,3,8,35
2020,3,9,36
2020,3,10,37
2020,3,11,38
2020,3,12,38
2020,3,13,36
2020,3,14,34
2020,3,15,33
2020,3,16,34
2020,3,17,32
2020,3,18,34
2020,3,19,35
2020,3,20,34
2020,3,21,36
2020,3,22,36
2020,3,23,37
2020,3,24,35
2020,3,25,36
2020,3,26,37
2020,3,27,37
2020,3,28,38
2020,3,29,40
2020,3,30,36
2020,3,31,38
2020,4,1,37
2020,4,2,37
2020,4,3,37
2020,4,4,37
2020,4,5,35
2020,4,6,36
2020,4,7,36
2020,4,8,36
2020,4,9,35
2020,4,10,38
2020,4,11,37
2020,4,12,36
2020,4,13,32
2020,4,14,32
2020,4,15,36
2020,4,16,36
2020,4,17,38
2020,4,18,39
2020,4,19,38
2020,4,20,39
2020,4,21,39
2020,4,22,42
2020,4,23,41
2020,4,24,40
2020,4,25,41
2020,4,26,40
2020,4,27,41
2020,4,28,38
2020,4,29,38
2020,4,30,40
2020,5,1,40
2020,5,2,40
2020,5,3,40
2020,5,4,41
2020,5,5,44
2020,5,6,41
2020,5,7,40
2020,5,8,44
2020,5,9,42
2020,5,10,40
2020,5,11,41
2020,5,12,42
2020,5,13,43
2020,5,14,43
2020,5,15,41
2020,5,16,35
2020,5,17,41
2020,5,18,42
2020,5,19,39
2020,5,20,39
2020,5,21,42
2020,5,22,37
2020,5,23,36
2020,5,24,39
2020,5,25,41
2020,5,26,42
2020,5,27,43
2020,5,28,42
2020,5,29,42
2020,5,30,44
2020,5,31,42
2020,6,1,42
2020,6,2,46
2020,6,3,45
2020,6,4,42
2020,6,5,43
2020,6,6,43
2020,6,7,43
2020,6,8,44
2020,6,9,43
2020,6,10,42
2020,6,11,44
2020,6,12,41
2020,6,13,40
2020,6,14,40
2020,6,15,42
2020,6,16,44
2020,6,17,42
2020,6,18,43
2020,6,19,44
2020,6,20,42
2020,6,21,40
2020,6,22,42
2020,6,23,43
2020,6,24,44
2020,6,25,42
2020,6,26,43
2020,6,27,44
2020,6,28,41
2020,6,29,40
2020,6,30,41
2020,7,1,40
2020,7,2,42
2020,7,3,43
2020,7,4,42
2020,7,5,40
2020,7,6,41
2020,7,7,41
2020,7,8,42
2020,7,9,42
2020,7,10,42
2020,7,11,40
2020,7,12,42
2020,7,13,30
2020,7,14,34
2020,7,15,40
2020,7,16,42
2020,7,17,41
2020,7,18,42
2020,7,19,40
2020,7,20,40
2020,7,21,42
2020,7,22,43
2020,7,23,43
2020,7,24,40
2020,7,25,40
2020,7,26,41
2020,7,27,39
2020,7,28,41
2020,7,29,41
2020,7,30,37
2020,7,31,42
2020,8,1,37
2020,8,2,37
2020,8,3,38
2020,8,4,41
2020,8,5,41
2020,8,6,44
2020,8,7,41
2020,8,8,39
2020,8,9,38
2020,8,10,33
2020,8,11,39
2020,8,12,43
2020,8,13,40
2020,8,14,39
2020,8,15,39
2020,8,16,39
2020,8,17,37
2020,8,18,40
2020,8,19,41
2020,8,20,37
2020,8,21,34
2020,8,22,37
2020,8,23,32
2020,8,24,39
2020,8,25,37
2020,8,26,38
2020,8,27,39
2020,8,28,39
2020,8,29,40
2020,8,30,39
2020,8,31,38
2020,9,1,39
2020,9,2,39
2020,9,3,39
2020,9,4,40
2020,9,5,40
2020,9,6,40
2020,9,7,40
2020,9,8,41
2020,9,9,40
2020,9,10,39
2020,9,11,41
2020,9,12,42
2020,9,13,41
2020,9,14,42
2020,9,15,43
2020,9,16,40
2020,9,17,43
2020,9,18,43
2020,9,19,39
2020,9,20,43
2020,9,21,45
2020,9,22,42
2020,9,23,42
2020,9,24,39
2020,9,25,44
2020,9,26,42
2020,9,27,41
2020,9,28,41
2020,9,29,39
2020,9,30,38
2020,10,1,37
2020,10,2,42
2020,10,3,38
2020,10,4,42
2020,10,5,42
2020,10,6,42
2020,10,7,36
2020,10,8,38
2020,10,9,39
2020,10,10,39
2020,10,11,37
2020,10,12,37
2020,10,13,42
2020,10,14,38
2020,10,15,38
2020,10,16,38
2020,10,17,37
2020,10,18,38
2020,10,19,38
2020,10,20,35
2020,10,21,39
2020,10,22,39
2020,10,23,39
2020,10,24,38
2020,10,25,33
2020,10,26,38
2020,10,27,42
2020,10,28,39
2020,10,29,37
2020,10,30,31
2020,10,31,33
2020,11,1,32
2020,11,2,40
2020,11,3,37
2020,11,4,35
2020,11,5,35
2020,11,6,34
2020,11,7,39
2020,11,8,32
2020,11,9,35
2020,11,10,34
2020,11,11,35
2020,11,12,29
2020,11,13,38
2020,11,14,41
2020,11,15,38
2020,11,16,39
2020,11,17,38
2020,11,18,37
2020,11,19,37
2020,11,20,37
2020,11,21,38
2020,11,22,37
2020,11,23,34
2020,11,24,35
2020,11,25,34
2020,11,26,33
2020,11,27,36
2020,11,28,32
2020,11,29,35
2020,11,30,33
2020,12,1,31
2020,12,2,31
2020,12,3,38
2020,12,4,29
2020,12,5,31
2020,12,6,32
2020,12,7,36
2020,12,8,35
2020,12,9,38
2020,12,10,37
2020,12,11,37
2020,12,12,37
2020,12,13,36
2020,12,14,37
2020,12,15,36
2020,12,16,31
2020,12,17,34
2020,12,18,38
2020,12,19,32
2020,12,20,29
2020,12,21,30
2020,12,22,34
2020,12,23,36
2020,12,24,34
2020,12,25,34
2020,12,26,36
2020,12,27,37
2020,12,28,36
2020,12,29,34
2020,12,30,30
2020,12,31,28
2021,1,1,30
2021,1,2,33
2021,1,3,38
2021,1,4,37
2021,1,5,34
2021,1,6,34
2021,1,7,33
2021,1,8,28
2021,1,9,28
2021,1,10,30
2021,1,11,29
2021,1,12,26
2021,1,13,30
2021,1,14,32
2021,1,15,31
2021,1,16,33
2021,1,17,28
2021,1,18,30
2021,1,19,34
2021,1,20,37
2021,1,21,35
2021,1,22,34
2021,1,23,27
2021,1,24,37
2021,1,25,38
2021,1,26,35
2021,1,27,36
2021,1,28,33
2021,1,29,31
2021,1,30,28
2021,1,31,29
2021,2,1,31
2021,2,2,30
2021,2,3,31
2021,2,4,33
2021,2,5,34
2021,2,6,32
2021,2,7,39
2021,2,8,36
2021,2,9,33
2021,2,10,35
2021,2,11,32
2021,2,12,27
2021,2,13,31
2021,2,14,30
2021,2,15,31
2021,2,16,32
2021,2,17,32
2021,2,18,28
2021,2,19,29
2021,2,20,28
2021,2,21,28
2021,2,22,31
2021,2,23,35
2021,2,24,37
2021,2,25,36
2021,2,26,36
2021,2,27,36
2021,2,28,36
2021,3,1,37
2021,3,2,37
2021,3,3,38
2021,3,4,35
2021,3,5,37
2021,3,6,35
2021,3,7,37
2021,3,8,36
2021,3,9,38
2021,3,10,35
2021,3,11,36
2021,3,12,36
2021,3,13,36
2021,3,14,36
2021,3,15,37
2021,3,16,36
2021,3,17,38
2021,3,18,41
2021,3,19,39
2021,3,20,39
2021,3,21,38
2021,3,22,34
2021,3,23,35
2021,3,24,35
2021,3,25,38
2021,3,26,35
2021,3,27,38
2021,3,28,36
2021,3,29,37
2021,3,30,36
2021,3,31,38
2021,4,1,38
2021,4,2,40
2021,4,3,38
2021,4,4,40
2021,4,5,40
2021,4,6,36
2021,4,7,35
2021,4,8,34
2021,4,9,36
2021,4,10,37
2021,4,11,38
2021,4,12,36
2021,4,13,37
2021,4,14,38
2021,4,15,39
2021,4,16,37
2021,4,17,37
2021,4,18,35
2021,4,19,33
2021,4,20,34
2021,4,21,33
2021,4,22,34
2021,4,23,33
2021,4,24,34
2021,4,25,34
2021,4,26,37
2021,4,27,35
2021,4,28,35
2021,4,29,36
2021,4,30,35
2021,5,1,37
2021,5,2,38
2021,5,3,42
2021,5,4,40
2021,5,5,42
2021,5,6,43
2021,5,7,43
2021,5,8,41
2021,5,9,42
2021,5,10,42
2021,5,11,43
2021,5,12,43
2021,5,13,43
2021,5,14,44
2021,5,15,43
2021,5,16,44
2021,5,17,45
2021,5,18,46
2021,5,19,43
2021,5,20,42
2021,5,21,43
2021,5,22,41
2021,5,23,43
2021,5,24,41
2021,5,25,40
2021,5,26,42
2021,5,27,43
2021,5,28,40
2021,5,29,43
2021,5,30,42
2021,5,31,43
2021,6,1,46
2021,6,2,40
2021,6,3,46
2021,6,4,33
2021,6,5,42
2021,6,6,37
2021,6,7,40
2021,6,8,38
2021,6,9,38
2021,6,10,37
2021,6,11,38
2021,6,12,39
2021,6,13,39
2021,6,14,37
2021,6,15,38
2021,6,16,39
2021,6,17,41
2021,6,18,40
2021,6,19,40
2021,6,20,39
2021,6,21,38
2021,6,22,38
2021,6,23,39
2021,6,24,35
2021,6,25,37
2021,6,26,38
2021,6,27,39
2021,6,28,39
2021,6,29,38
2021,6,30,41
2021,7,1,41
2021,7,2,41
2021,7,3,42
2021,7,4,43
2021,7,5,42
2021,7,6,39
2021,7,7,42
2021,7,8,41
2021,7,9,42
2021,7,10,42
2021,7,11,41
2021,7,12,42
2021,7,13,41
2021,7,14,43
2021,7,15,37
2021,7,16,40
2021,7,17,40
2021,7,18,40
2021,7,19,35
2021,7,20,35
2021,7,21,37
2021,7,22,35
2021,7,23,39
2021,7,24,32
2021,7,25,31
2021,7,26,35
2021,7,27,38
2021,7,28,39
2021,7,29,37
2021,7,30,36
2021,7,31,39
2021,8,1,40
2021,8,2,37
2021,8,3,38
2021,8,4,38
2021,8,5,40
2021,8,6,39
2021,8,7,39
2021,8,8,40
2021,8,9,40
2021,8,10,39
2021,8,11,37
2021,8,12,36
2021,8,13,39
2021,8,14,37
2021,8,15,37
2021,8,16,41
2021,8,17,40
2021,8,18,40
2021,8,19,40
2021,8,20,41
2021,8,21,41
2021,8,22,38
2021,8,23,39
2021,8,24,37
2021,8,25,40
2021,8,26,42
2021,8,27,38
2021,8,28,39
2021,8,29,42
2021,8,30,38
2021,8,31,39
2021,9,1,39
2021,9,2,39
2021,9,3,39
2021,9,4,36
2021,9,5,36
2021,9,6,40
2021,9,7,40
2021,9,8,39
2021,9,9,42
2021,9,10,38
2021,9,11,32
2021,9,12,34
2021,9,13,39
2021,9,14,39
2021,9,15,42
2021,9,16,41
2021,9,17,40
2021,9,18,43
2021,9,19,42
2021,9,20,42
2021,9,21,41
2021,9,22,42
2021,9,23,44
2021,9,24,41
2021,9,25,43
2021,9,26,41
2021,9,27,42
2021,9,28,42
2021,9,29,40
2021,9,30,40
2021,10,1,40
2021,10,2,40
2021,10,3,38
2021,10,4,36
2021,10,5,35
2021,10,6,41
2021,10,7,36
2021,10,8,38
2021,10,9,37
2021,10,10,39
2021,10,11,35
2021,10,12,30
2021,10,13,37
2021,10,14,40
2021,10,15,39
2021,10,16,40
2021,10,17,40
2021,10,18,41
2021,10,19,41
2021,10,20,38
2021,10,21,39
2021,10,22,42
2021,10,23,39
2021,10,24,43
2021,10,25,38
2021,10,26,37
2021,10,27,36
2021,10,28,36
2021,10,29,38
2021,10,30,39
2021,10,31,35
2021,11,1,39
2021,11,2,37
2021,11,3,37
2021,11,4,35
2021,11,5,38
2021,11,6,39
2021,11,7,38
2021,11,8,42
2021,11,9,39
2021,11,10,38
2021,11,11,37
2021,11,12,41
2021,11,13,36
2021,11,14,37
2021,11,15,38
2021,11,16,38
2021,11,17,37
2021,11,18,39
2021,11,19,41
2021,11,20,39
2021,11,21,38
2021,11,22,38
2021,11,23,37
2021,11,24,38
2021,11,25,38
2021,11,26,39
2021,11,27,37
2021,11,28,38
2021,11,29,36
2021,11,30,35
2021,12,1,30
2021,12,2,30
2021,12,3,31
2021,12,4,28
2021,12,5,29
2021,12,6,29
2021,12,7,32
2021,12,8,31
2021,12,9,30
2021,12,10,32
2021,12,11,36
2021,12,12,35
2021,12,13,34
2021,12,14,33
2021,12,15,34
2021,12,16,34
2021,12,17,35
2021,12,18,34
2021,12,19,32
2021,12,20,37
2021,12,21,35
2021,12,22,33
2021,12,23,36
2021,12,24,34
2021,12,25,37
2021,12,26,30
2021,12,27,30
2021,12,28,32
2021,12,29,34
2021,12,30,32
2021,12,31,32
2022,1,1,31
2022,1,2,32
2022,1,3,30
2022,1,4,30
2022,1,5,31
2022,1,6,31
2022,1,7,33
2022,1,8,32
2022,1,9,32
2022,1,10,32
2022,1,11,27
2022,1,12,32
2022,1,13,29
2022,1,14,30
2022,1,15,31
2022,1,16,30
2022,1,17,30
2022,1,18,30
2022,1,19,31
2022,1,20,35
2022,1,21,33
2022,1,22,35
2022,1,23,35
2022,1,24,35
2022,1,25,36
2022,1,26,36
2022,1,27,38
2022,1,28,36
2022,1,29,36
2022,1,30,28
2022,1,31,32
2022,2,1,31
2022,2,2,32
2022,2,3,33
2022,2,4,33
2022,2,5,39
2022,2,6,35
2022,2,7,32
2022,2,8,33
2022,2,9,34
2022,2,10,37
2022,2,11,34
2022,2,12,34
2022,2,13,35
2022,2,14,34
2022,2,15,34
2022,2,16,32
2022,2,17,32
2022,2,18,33
2022,2,19,38
2022,2,20,36
2022,2,21,34
2022,2,22,36
2022,2,23,35
2022,2,24,36
2022,2,25,35
2022,2,26,36
2022,2,27,33
2022,2,28,36
2022,3,1,34
2022,3,2,36
2022,3,3,34
2022,3,4,34
2022,3,5,34
2022,3,6,36
2022,3,7,36
2022,3,8,31
2022,3,9,35
2022,3,10,33
2022,3,11,38
2022,3,12,39
2022,3,13,36
2022,3,14,38
2022,3,15,40
2022,3,16,37
2022,3,17,39
2022,3,18,37
2022,3,19,36
2022,3,20,39
2022,3,21,40
2022,3,22,39
2022,3,23,37
2022,3,24,36
2022,3,25,38
2022,3,26,36
2022,3,27,42
2022,3,28,38
2022,3,29,42
2022,3,30,40
2022,3,31,40
2022,4,1,38
2022,4,2,36
2022,4,3,34
2022,4,4,37
2022,4,5,38
2022,4,6,37
2022,4,7,37
2022,4,8,35
2022,4,9,40
2022,4,10,38
2022,4,11,37
2022,4,12,39
2022,4,13,38
2022,4,14,37
2022,4,15,36
2022,4,16,38
2022,4,17,38
2022,4,18,37
2022,4,19,36
2022,4,20,36
2022,4,21,40
2022,4,22,40
2022,4,23,40
2022,4,24,39
2022,4,25,39
2022,4,26,41
2022,4,27,42
2022,4,28,42
2022,4,29,46
2022,4,30,44
2022,5,1,43
2022,5,2,39
2022,5,3,39
2022,5,4,38
2022,5,5,39
2022,5,6,42
2022,5,7,43
2022,5,8,44
2022,5,9,42
2022,5,10,42
2022,5,11,41
2022,5,12,41
2022,5,13,41
2022,5,14,40
2022,5,15,42
2022,5,16,40
2022,5,17,38
2022,5,18,34
2022,5,19,36
2022,5,20,29
2022,5,21,30
2022,5,22,38
2022,5,23,39
2022,5,24,40
2022,5,25,38
2022,5,26,41
2022,5,27,40
2022,5,28,41
2022,5,29,38
2022,5,30,39
2022,5,31,41
2022,6,1,39
2022,6,2,39
2022,6,3,38
2022,6,4,40
2022,6,5,39
2022,6,6,41
2022,6,7,40
2022,6,8,39
2022,6,9,40
2022,6,10,41
2022,6,11,41
2022,6,12,41
2022,6,13,42
2022,6,14,41
2022,6,15,41
2022,6,16,43
2022,6,17,40
2022,6,18,42
2022,6,19,42
2022,6,20,42
2022,6,21,45
2022,6,22,41
2022,6,23,38
2022,6,24,40
2022,6,25,39
2022,6,26,43
2022,6,27,40
2022,6,28,39
2022,6,29,40
2022,6,30,41
2022,7,1,38
2022,7,2,39
2022,7,3,39
2022,7,4,42
2022,7,5,39
2022,7,6,40
2022,7,7,41
2022,7,8,40
2022,7,9,43
2022,7,10,42
2022,7,11,42
2022,7,12,41
2022,7,13,35
2022,7,14,41
2022,7,15,39
2022,7,16,42
2022,7,17,37
2022,7,18,39
2022,7,19,41
2022,7,20,44
2022,7,21,41
2022,7,22,41
2022,7,23,41
2022,7,24,42
